"arm","model","q","frac_stage1","frac_stage2","T1","T2","n1","n2","b2","s_ref","K1_tar","K1","K2_tar","K2","cost_proxy","T_fd_budget","eligible","runtime_sec","l2_error","method","T_fd","K_fd_tar","K_fd","T_fs","b_fs","K_fs_tar","K_fs","experiment_id","config_id","n","p","s_star","s","rep_id","q_selected","T1_selected","T2_selected","seed_data","seed_algo_ts","seed_algo_fs","df_X","df_eps","theta_magnitude","validation_metric","tuning_selection_rule"
"TS","linear",0.5,0.5,0.5,200,12,900,900,75,20,150,90,8,7,180900,101,TRUE,36.9200000000001,0.462160127509048,"TS",NA,NA,NA,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984",1800,1800,20,40,61,0.5,200,12,20590481,20600481,20900481,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FD","linear",NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,101,TRUE,23.1599999999999,1.29889563396446,"FD_budget",101,150,150,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984",1800,1800,20,40,61,0.5,200,12,20590481,20600481,20900481,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FS","linear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,TRUE,2.84999999999991,18.8278467570598,"FS",NA,NA,NA,22,81,8,8,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984",1800,1800,20,40,61,0.5,200,12,20590481,20600481,20900481,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"TS","linear",0.5,0.5,0.5,200,12,900,900,75,20,150,90,8,7,180900,101,TRUE,36.75,0.450506590317711,"TS",NA,NA,NA,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984",1800,1800,20,40,62,0.5,200,12,20590482,20600482,20900482,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FD","linear",NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,101,TRUE,22.9700000000003,1.39305085907641,"FD_budget",101,150,150,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984",1800,1800,20,40,62,0.5,200,12,20590482,20600482,20900482,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FS","linear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,TRUE,3.29999999999973,20.2343378071725,"FS",NA,NA,NA,22,81,8,8,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984",1800,1800,20,40,62,0.5,200,12,20590482,20600482,20900482,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"TS","linear",0.5,0.5,0.5,200,12,900,900,75,20,150,90,8,7,180900,101,TRUE,37.0100000000002,0.515339192443105,"TS",NA,NA,NA,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984",1800,1800,20,40,63,0.5,200,12,20590483,20600483,20900483,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FD","linear",NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,101,TRUE,24.7399999999998,1.46834048148742,"FD_budget",101,150,150,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984",1800,1800,20,40,63,0.5,200,12,20590483,20600483,20900483,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FS","linear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,TRUE,2.82000000000016,21.6137226369633,"FS",NA,NA,NA,22,81,8,8,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984",1800,1800,20,40,63,0.5,200,12,20590483,20600483,20900483,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"TS","linear",0.5,0.5,0.5,200,12,900,900,75,20,150,90,8,7,180900,101,TRUE,37.1999999999998,0.338991050092144,"TS",NA,NA,NA,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984",1800,1800,20,40,64,0.5,200,12,20590484,20600484,20900484,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FD","linear",NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,101,TRUE,23.6999999999998,1.66901108364224,"FD_budget",101,150,150,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984",1800,1800,20,40,64,0.5,200,12,20590484,20600484,20900484,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FS","linear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,TRUE,2.7800000000002,16.5325464245165,"FS",NA,NA,NA,22,81,8,8,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984",1800,1800,20,40,64,0.5,200,12,20590484,20600484,20900484,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"TS","linear",0.5,0.5,0.5,200,12,900,900,75,20,150,90,8,7,180900,101,TRUE,37.1700000000001,0.614245687456253,"TS",NA,NA,NA,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984",1800,1800,20,40,65,0.5,200,12,20590485,20600485,20900485,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FD","linear",NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,101,TRUE,24.73,1.62061747216806,"FD_budget",101,150,150,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984",1800,1800,20,40,65,0.5,200,12,20590485,20600485,20900485,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FS","linear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,TRUE,2.96000000000004,21.494815228541,"FS",NA,NA,NA,22,81,8,8,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984",1800,1800,20,40,65,0.5,200,12,20590485,20600485,20900485,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"TS","linear",0.5,0.5,0.5,200,12,900,900,75,20,150,90,8,7,180900,101,TRUE,36.4400000000001,0.602386587102722,"TS",NA,NA,NA,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984",1800,1800,20,40,66,0.5,200,12,20590486,20600486,20900486,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FD","linear",NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,101,TRUE,24.1399999999999,1.52680689896486,"FD_budget",101,150,150,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984",1800,1800,20,40,66,0.5,200,12,20590486,20600486,20900486,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FS","linear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,TRUE,2.92000000000007,18.1935549336635,"FS",NA,NA,NA,22,81,8,8,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984",1800,1800,20,40,66,0.5,200,12,20590486,20600486,20900486,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"TS","linear",0.5,0.5,0.5,200,12,900,900,75,20,150,90,8,7,180900,101,TRUE,37.1100000000001,0.473856735279305,"TS",NA,NA,NA,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984",1800,1800,20,40,67,0.5,200,12,20590487,20600487,20900487,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FD","linear",NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,101,TRUE,25.5899999999997,1.29603278544502,"FD_budget",101,150,150,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984",1800,1800,20,40,67,0.5,200,12,20590487,20600487,20900487,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FS","linear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,TRUE,3.23999999999978,19.2050236621521,"FS",NA,NA,NA,22,81,8,8,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984",1800,1800,20,40,67,0.5,200,12,20590487,20600487,20900487,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"TS","linear",0.5,0.5,0.5,200,12,900,900,75,20,150,90,8,7,180900,101,TRUE,36.02,0.511535593592821,"TS",NA,NA,NA,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984",1800,1800,20,40,68,0.5,200,12,20590488,20600488,20900488,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FD","linear",NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,101,TRUE,24.5299999999997,2.53580063540214,"FD_budget",101,150,150,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984",1800,1800,20,40,68,0.5,200,12,20590488,20600488,20900488,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FS","linear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,TRUE,3.01000000000022,17.5675381805999,"FS",NA,NA,NA,22,81,8,8,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984",1800,1800,20,40,68,0.5,200,12,20590488,20600488,20900488,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"TS","linear",0.5,0.5,0.5,200,12,900,900,75,20,150,90,8,7,180900,101,TRUE,37.02,0.54992930631808,"TS",NA,NA,NA,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984",1800,1800,20,40,69,0.5,200,12,20590489,20600489,20900489,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FD","linear",NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,101,TRUE,23.48,1.71412233038382,"FD_budget",101,150,150,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984",1800,1800,20,40,69,0.5,200,12,20590489,20600489,20900489,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FS","linear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,TRUE,3.32999999999993,18.8985213540947,"FS",NA,NA,NA,22,81,8,8,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984",1800,1800,20,40,69,0.5,200,12,20590489,20600489,20900489,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"TS","linear",0.5,0.5,0.5,200,12,900,900,75,20,150,90,8,7,180900,101,TRUE,36.5099999999998,0.668090559993632,"TS",NA,NA,NA,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984",1800,1800,20,40,70,0.5,200,12,20590490,20600490,20900490,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FD","linear",NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,101,TRUE,24.6700000000001,1.64141918926405,"FD_budget",101,150,150,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984",1800,1800,20,40,70,0.5,200,12,20590490,20600490,20900490,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FS","linear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,TRUE,3.07999999999993,18.151877825776,"FS",NA,NA,NA,22,81,8,8,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984",1800,1800,20,40,70,0.5,200,12,20590490,20600490,20900490,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"TS","linear",0.5,0.5,0.5,200,12,900,900,75,20,150,90,8,7,180900,101,TRUE,37.2000000000003,0.734665581599376,"TS",NA,NA,NA,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984",1800,1800,20,40,71,0.5,200,12,20590491,20600491,20900491,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FD","linear",NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,101,TRUE,24.1099999999997,1.30660651889076,"FD_budget",101,150,150,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984",1800,1800,20,40,71,0.5,200,12,20590491,20600491,20900491,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FS","linear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,TRUE,3,23.9834410172613,"FS",NA,NA,NA,22,81,8,8,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984",1800,1800,20,40,71,0.5,200,12,20590491,20600491,20900491,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"TS","linear",0.5,0.5,0.5,200,12,900,900,75,20,150,90,8,7,180900,101,TRUE,36.9299999999998,0.506755696575435,"TS",NA,NA,NA,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984",1800,1800,20,40,72,0.5,200,12,20590492,20600492,20900492,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FD","linear",NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,101,TRUE,23.6100000000001,1.45995139511865,"FD_budget",101,150,150,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984",1800,1800,20,40,72,0.5,200,12,20590492,20600492,20900492,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FS","linear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,TRUE,3.28999999999996,17.1891867834248,"FS",NA,NA,NA,22,81,8,8,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984",1800,1800,20,40,72,0.5,200,12,20590492,20600492,20900492,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"TS","linear",0.5,0.5,0.5,200,12,900,900,75,20,150,90,8,7,180900,101,TRUE,37.0299999999997,0.730710455243843,"TS",NA,NA,NA,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984",1800,1800,20,40,73,0.5,200,12,20590493,20600493,20900493,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FD","linear",NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,101,TRUE,24.7800000000002,1.66177276395902,"FD_budget",101,150,150,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984",1800,1800,20,40,73,0.5,200,12,20590493,20600493,20900493,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FS","linear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,TRUE,3.32000000000016,18.135783877307,"FS",NA,NA,NA,22,81,8,8,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984",1800,1800,20,40,73,0.5,200,12,20590493,20600493,20900493,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"TS","linear",0.5,0.5,0.5,200,12,900,900,75,20,150,90,8,7,180900,101,TRUE,35.79,0.906044162450399,"TS",NA,NA,NA,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984",1800,1800,20,40,74,0.5,200,12,20590494,20600494,20900494,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FD","linear",NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,101,TRUE,25.27,1.50299586755476,"FD_budget",101,150,150,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984",1800,1800,20,40,74,0.5,200,12,20590494,20600494,20900494,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FS","linear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,TRUE,3.28999999999996,21.0526378845742,"FS",NA,NA,NA,22,81,8,8,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984",1800,1800,20,40,74,0.5,200,12,20590494,20600494,20900494,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"TS","linear",0.5,0.5,0.5,200,12,900,900,75,20,150,90,8,7,180900,101,TRUE,37.1700000000001,0.831875919630584,"TS",NA,NA,NA,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984",1800,1800,20,40,75,0.5,200,12,20590495,20600495,20900495,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FD","linear",NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,101,TRUE,25.3700000000003,1.92311331309456,"FD_budget",101,150,150,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984",1800,1800,20,40,75,0.5,200,12,20590495,20600495,20900495,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FS","linear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,TRUE,3.04999999999973,18.6812386973031,"FS",NA,NA,NA,22,81,8,8,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984",1800,1800,20,40,75,0.5,200,12,20590495,20600495,20900495,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"TS","linear",0.5,0.5,0.5,200,12,900,900,75,20,150,90,8,7,180900,101,TRUE,36.8299999999999,0.541959215466924,"TS",NA,NA,NA,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984",1800,1800,20,40,76,0.5,200,12,20590496,20600496,20900496,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FD","linear",NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,101,TRUE,26.9200000000001,1.1269043678927,"FD_budget",101,150,150,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984",1800,1800,20,40,76,0.5,200,12,20590496,20600496,20900496,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FS","linear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,TRUE,3.19000000000005,17.6884987520429,"FS",NA,NA,NA,22,81,8,8,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984",1800,1800,20,40,76,0.5,200,12,20590496,20600496,20900496,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"TS","linear",0.5,0.5,0.5,200,12,900,900,75,20,150,90,8,7,180900,101,TRUE,37.8000000000002,0.628411995222605,"TS",NA,NA,NA,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984",1800,1800,20,40,77,0.5,200,12,20590497,20600497,20900497,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FD","linear",NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,101,TRUE,25.4699999999998,1.54896706235817,"FD_budget",101,150,150,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984",1800,1800,20,40,77,0.5,200,12,20590497,20600497,20900497,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FS","linear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,TRUE,3.10999999999967,20.0813410926854,"FS",NA,NA,NA,22,81,8,8,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984",1800,1800,20,40,77,0.5,200,12,20590497,20600497,20900497,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"TS","linear",0.5,0.5,0.5,200,12,900,900,75,20,150,90,8,7,180900,101,TRUE,37.6900000000001,0.432600814873191,"TS",NA,NA,NA,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984",1800,1800,20,40,78,0.5,200,12,20590498,20600498,20900498,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FD","linear",NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,101,TRUE,25.29,1.46846887747862,"FD_budget",101,150,150,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984",1800,1800,20,40,78,0.5,200,12,20590498,20600498,20900498,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FS","linear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,TRUE,3.25,20.6068203287384,"FS",NA,NA,NA,22,81,8,8,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984",1800,1800,20,40,78,0.5,200,12,20590498,20600498,20900498,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"TS","linear",0.5,0.5,0.5,200,12,900,900,75,20,150,90,8,7,180900,101,TRUE,38.0500000000002,0.473595537424021,"TS",NA,NA,NA,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984",1800,1800,20,40,79,0.5,200,12,20590499,20600499,20900499,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FD","linear",NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,101,TRUE,26.3699999999999,1.44654462871724,"FD_budget",101,150,150,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984",1800,1800,20,40,79,0.5,200,12,20590499,20600499,20900499,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FS","linear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,TRUE,3.32999999999993,20.8895875608526,"FS",NA,NA,NA,22,81,8,8,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984",1800,1800,20,40,79,0.5,200,12,20590499,20600499,20900499,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"TS","linear",0.5,0.5,0.5,200,12,900,900,75,20,150,90,8,7,180900,101,TRUE,43.1100000000001,0.748596484193059,"TS",NA,NA,NA,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984",1800,1800,20,40,80,0.5,200,12,20590500,20600500,20900500,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FD","linear",NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,101,TRUE,24.75,1.7457964416186,"FD_budget",101,150,150,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984",1800,1800,20,40,80,0.5,200,12,20590500,20600500,20900500,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FS","linear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,TRUE,2.84000000000015,18.5813879680499,"FS",NA,NA,NA,22,81,8,8,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984",1800,1800,20,40,80,0.5,200,12,20590500,20600500,20900500,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"TS","linear",0.5,0.5,0.5,200,12,900,900,75,20,150,90,8,7,180900,101,TRUE,41.0700000000002,0.593484154807803,"TS",NA,NA,NA,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984",1800,1800,20,40,81,0.5,200,12,20590501,20600501,20900501,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FD","linear",NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,101,TRUE,24.2400000000002,1.71759982556782,"FD_budget",101,150,150,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984",1800,1800,20,40,81,0.5,200,12,20590501,20600501,20900501,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FS","linear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,TRUE,2.77999999999975,18.578730358837,"FS",NA,NA,NA,22,81,8,8,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984",1800,1800,20,40,81,0.5,200,12,20590501,20600501,20900501,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"TS","linear",0.5,0.5,0.5,200,12,900,900,75,20,150,90,8,7,180900,101,TRUE,42.1100000000001,0.595003224226914,"TS",NA,NA,NA,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984",1800,1800,20,40,82,0.5,200,12,20590502,20600502,20900502,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FD","linear",NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,101,TRUE,24.7000000000003,2.59588939544693,"FD_budget",101,150,150,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984",1800,1800,20,40,82,0.5,200,12,20590502,20600502,20900502,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FS","linear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,TRUE,2.94999999999982,19.1499369985234,"FS",NA,NA,NA,22,81,8,8,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984",1800,1800,20,40,82,0.5,200,12,20590502,20600502,20900502,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
