"model","rep_id","iter","l2_error","tp","fp","fn","precision","recall","f1","jaccard_prev","hamming_prev","window_union_size","window_union_false_size","false_effective_width_current"
"linear",83,185,0.196494861072751,10,10,0,0.5,1,0.666666666666667,0,0,21,11,10
"linear",83,190,0.195786250476082,10,10,0,0.5,1,0.666666666666667,0.0952380952380952,2,22,12,10
"linear",83,195,0.196599265433905,10,10,0,0.5,1,0.666666666666667,0,0,22,12,10
"linear",83,200,0.198316477008258,10,10,0,0.5,1,0.666666666666667,0,0,21,11,10
"linear",83,205,0.200125885610269,10,10,0,0.5,1,0.666666666666667,0,0,21,11,10
"linear",83,210,0.200602288699368,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",83,215,0.200448649156053,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",83,220,0.19985848898836,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",83,225,0.199007924759398,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",83,230,0.198082525010323,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",83,235,0.196526912243256,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",83,240,0.194313542913081,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",83,245,0.192052104689134,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",83,250,0.1897527246847,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",83,255,0.187615660807608,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",83,260,0.18569698520658,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",83,265,0.183924970390493,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",83,270,0.1823786931499,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",83,275,0.181041350764465,10,10,0,0.5,1,0.666666666666667,0.0952380952380952,2,21,11,10
"linear",83,280,0.180969647504537,10,10,0,0.5,1,0.666666666666667,0,0,21,11,10
"linear",83,285,0.183303875952967,10,10,0,0.5,1,0.666666666666667,0.0952380952380952,2,22,12,10
"linear",83,290,0.187310477764319,10,10,0,0.5,1,0.666666666666667,0,0,22,12,10
"linear",83,295,0.191374068677795,10,10,0,0.5,1,0.666666666666667,0,0,21,11,10
"linear",83,300,0.195150205969825,10,10,0,0.5,1,0.666666666666667,0,0,21,11,10
"linear",83,305,0.198372049965785,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",83,310,0.20166401762085,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",83,315,0.204949643418504,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",83,320,0.207685235859612,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",83,325,0.209420424893308,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",83,330,0.210483366393044,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",83,335,0.211460036651287,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",83,340,0.21237034487645,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",83,345,0.213467692468579,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",83,350,0.214698672491031,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",83,355,0.215901692468384,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",83,360,0.217002063213306,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",83,365,0.217970382173447,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",83,370,0.218833354865224,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",83,375,0.219641952206401,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",83,380,0.22047204161307,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",83,385,0.221373053849989,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",83,390,0.222272743373463,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",83,395,0.223036563740683,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",83,400,0.223701805294635,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",83,405,0.224250499274972,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",83,410,0.224830840862589,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",83,415,0.225545086699152,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",83,420,0.226317195001133,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",83,425,0.227072341203897,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",83,430,0.227826827329326,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",83,435,0.228559581880155,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",83,440,0.229274042240913,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",83,445,0.229914072177854,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",83,450,0.230371627617365,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",83,455,0.230492920467791,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",83,460,0.230280108636493,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",83,465,0.229824804927688,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",83,470,0.229200538115647,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",83,475,0.228487726708805,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",83,480,0.22774580204762,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",83,485,0.226997615851756,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",83,490,0.226268615392825,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",83,495,0.225571601529962,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",83,500,0.224907796714636,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,0,4.74513812292805,0,0,10,NA,0,NA,NA,NA,0,0,NA
"linear",84,1,4.62535938143729,10,10,0,0.5,1,0.666666666666667,1,20,20,10,10
"linear",84,2,4.50956774624685,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,3,4.39745291577104,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,4,4.28866569663916,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,5,4.18295181401264,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,6,4.08051174314832,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,7,3.98123867435981,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,8,3.88469576690324,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,9,3.790621195632,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,10,3.70026595412405,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,11,3.61220897842524,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,12,3.52728826983127,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,13,3.44464700571034,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,14,3.36386886405974,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,15,3.2855702786873,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,16,3.20915661269291,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,17,3.13465056880268,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,18,3.06192245001487,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,19,2.99150668872043,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,20,2.92349341920579,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,21,2.85733608242527,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,22,2.79276258464159,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,23,2.72964625236145,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,24,2.66801699052887,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,25,2.60799852282242,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,26,2.5495036308074,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,27,2.49243980631049,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,28,2.43677027763249,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,29,2.38258200699934,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,30,2.32989157206681,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,31,2.27856523919065,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,32,2.22836907098447,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,33,2.17923164345386,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,34,2.1313114756057,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,35,2.08465564431059,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,36,2.03971895103989,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,37,1.99627211743779,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,38,1.95422846098633,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,39,1.91362211224574,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,40,1.87418165044619,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,45,1.69592853370519,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,50,1.53744751632816,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,55,1.39545831210128,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,60,1.27093817883965,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,65,1.16004578406972,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,70,1.06220905287954,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,75,0.974420084973375,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,80,0.896336912342269,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,85,0.824572331781244,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,90,0.761609778733108,10,10,0,0.5,1,0.666666666666667,0.0952380952380952,2,21,11,10
"linear",84,95,0.704105721293215,10,10,0,0.5,1,0.666666666666667,0,0,21,11,10
"linear",84,100,0.655589709660805,10,10,0,0.5,1,0.666666666666667,0,0,21,11,10
"linear",84,105,0.611968340808222,10,10,0,0.5,1,0.666666666666667,0,0,21,11,10
"linear",84,110,0.575087943706719,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,115,0.543038849595099,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,120,0.513834380428933,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,125,0.48803860885984,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,130,0.465453676791865,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,135,0.444962007020387,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,140,0.426111150886988,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,145,0.40856843858875,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,150,0.391844983874304,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,155,0.376465086167921,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,160,0.361346158352668,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,165,0.347041631603092,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,170,0.334090286042791,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,175,0.322879412264579,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,180,0.313294803446019,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,185,0.304330983483342,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,190,0.295751682674059,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,195,0.287660844338092,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,200,0.280142658944094,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,205,0.273328072748679,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,210,0.267247920959966,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,215,0.261744085741408,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,220,0.256711205500903,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,225,0.251941190475968,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,230,0.247448339739508,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,235,0.243211902119479,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,240,0.239206830234327,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,245,0.235232973096938,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,250,0.23128198308167,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,255,0.227676462158219,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,260,0.224408931046396,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,265,0.221486951174594,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,270,0.218913309441058,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,275,0.216612735284406,10,10,0,0.5,1,0.666666666666667,0.0952380952380952,2,21,11,10
"linear",84,280,0.215885970536322,10,10,0,0.5,1,0.666666666666667,0,0,21,11,10
"linear",84,285,0.216580050231635,10,10,0,0.5,1,0.666666666666667,0,0,21,11,10
"linear",84,290,0.218381222761281,10,10,0,0.5,1,0.666666666666667,0,0,21,11,10
"linear",84,295,0.220992600759218,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,300,0.224201686654166,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,305,0.227020413902268,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,310,0.228980082164878,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,315,0.230832589943174,10,10,0,0.5,1,0.666666666666667,0.0952380952380952,2,21,11,10
"linear",84,320,0.23261145512751,10,10,0,0.5,1,0.666666666666667,0,0,21,11,10
"linear",84,325,0.234519476221904,10,10,0,0.5,1,0.666666666666667,0,0,21,11,10
"linear",84,330,0.236704057693651,10,10,0,0.5,1,0.666666666666667,0,0,21,11,10
"linear",84,335,0.238635314084622,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,340,0.240608940927679,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,345,0.242476008866588,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,350,0.244152991554852,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,355,0.245983612671546,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,360,0.247750286546246,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,365,0.249401477573468,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,370,0.251066438025549,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,375,0.252612092775845,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,380,0.253941778300518,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,385,0.255028389046534,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,390,0.255989267658107,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,395,0.256895452248544,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,400,0.257775713075794,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,405,0.258633925137399,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,410,0.259441091545848,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,415,0.260200325509544,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,420,0.260911991096256,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,425,0.261568756562124,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,430,0.262160871743177,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,435,0.262687898599265,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,440,0.263143434173995,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,445,0.263535708040741,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,450,0.263872933687008,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,455,0.264162433606318,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,460,0.264407861139348,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,465,0.264604552894112,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,470,0.264756410234947,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,475,0.264870261907685,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,480,0.264952567167169,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,485,0.265009976311807,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,490,0.265048896738443,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,495,0.265075251535842,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",84,500,0.265094224008331,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,0,4.74513812292805,0,0,10,NA,0,NA,NA,NA,0,0,NA
"linear",85,1,4.62103262449714,10,10,0,0.5,1,0.666666666666667,1,20,20,10,10
"linear",85,2,4.50158841078325,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,3,4.38646235557162,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,4,4.27548910868307,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,5,4.16850569262939,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,6,4.06520504760931,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,7,3.96525962069305,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,8,3.86844041090154,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,9,3.77434805687429,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,10,3.68280972074529,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,11,3.59398298469745,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,12,3.50788855523596,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,13,3.42362002690558,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,14,3.34157274348224,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,15,3.26152714846804,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,16,3.18373754907186,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,17,3.10831201241422,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,18,3.035141715492,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,19,2.96409241959851,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,20,2.89520808735147,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,21,2.82840677304554,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,22,2.76347572983418,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,23,2.70051224669566,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,24,2.63944851948622,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,25,2.58025184739336,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,26,2.52303341616332,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,27,2.46742634251655,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,28,2.413674144243,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,29,2.36146547795577,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,30,2.31078128931602,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,31,2.26153964339039,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,32,2.21368986747128,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,33,2.16707363347957,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,34,2.12148789176142,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,35,2.07698580744622,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,36,2.03365333778379,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,37,1.99130237218973,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,38,1.94984900647532,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,39,1.90949933487799,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,40,1.8703022064377,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,45,1.68883391114473,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,50,1.52948512237541,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,55,1.38812257377246,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,60,1.26313601017552,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,65,1.15325260578156,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,70,1.05589625757223,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,75,0.970381722208123,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,80,0.893597333531186,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,85,0.824815693059525,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,90,0.762220915424257,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,95,0.704302355752861,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,100,0.651999372202385,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,105,0.604812229107323,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,110,0.561177858509018,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,115,0.521215245751444,10,10,0,0.5,1,0.666666666666667,0.0952380952380952,2,21,11,10
"linear",85,120,0.485516127831067,10,10,0,0.5,1,0.666666666666667,0,0,21,11,10
"linear",85,125,0.454094101581835,10,10,0,0.5,1,0.666666666666667,0,0,21,11,10
"linear",85,130,0.426344318728286,10,10,0,0.5,1,0.666666666666667,0,0,21,11,10
"linear",85,135,0.401881468207059,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,140,0.380214694065893,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,145,0.361586910474226,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,150,0.344524049476819,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,155,0.329155610369089,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,160,0.315488510727383,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,165,0.302991731155934,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,170,0.291372742516999,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,175,0.280737045803655,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,180,0.271044819053164,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,185,0.262352025912353,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,190,0.254741047318336,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,195,0.248363239277325,10,10,0,0.5,1,0.666666666666667,0.0952380952380952,2,21,11,10
"linear",85,200,0.244221782779532,10,10,0,0.5,1,0.666666666666667,0,0,21,11,10
"linear",85,205,0.241728530043683,10,10,0,0.5,1,0.666666666666667,0,0,21,11,10
"linear",85,210,0.241756307102097,10,10,0,0.5,1,0.666666666666667,0,0,21,11,10
"linear",85,215,0.242828918910637,10,10,0,0.5,1,0.666666666666667,0.0952380952380952,2,21,11,10
"linear",85,220,0.245544995700716,10,10,0,0.5,1,0.666666666666667,0,0,21,11,10
"linear",85,225,0.249183171671585,10,10,0,0.5,1,0.666666666666667,0,0,21,11,10
"linear",85,230,0.253382473732114,10,10,0,0.5,1,0.666666666666667,0,0,21,11,10
"linear",85,235,0.257725152864188,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,240,0.261560133408789,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,245,0.265074365422371,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,250,0.268430737363336,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,255,0.271555575198577,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,260,0.274581313261924,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,265,0.27748322341937,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,270,0.280180778096842,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,275,0.28268507231112,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,280,0.284979090618776,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,285,0.287015384158987,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,290,0.288634084291198,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,295,0.289868784653454,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,300,0.290807476666437,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,305,0.291524976598953,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,310,0.292018180802655,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,315,0.292293840223775,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,320,0.29235042970687,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,325,0.292267649385771,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,330,0.292112988875119,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,335,0.292000088182913,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,340,0.291910816449181,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,345,0.291794997822287,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,350,0.291656990547796,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",85,355,0.291480957943572,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
