"stage","method","config","repeat_id","outer_seed","fold","rmse","mae","r2","eta","eta_scale","q","k1_cap","T","T1","T2","lambda","s","tau_q","tau_x_q","tau_y_q","tau","tau_x","tau_y","nonzero","n1","n2","b2","K1","K1_default","K1_tar","K2","K2_tar","stage1_block_size","stage2_block_size","eligible","eta_base","y_center","fold_seed","lasso_seed","ts_seed"
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=100, T2=4, eta=0.5/L",19,22060517,1,1.01471050272294,0.637270559927539,0.235965694882831,6.97645987600463e-05,0.5,0.4,2,NA,100,4,NA,8,NA,NA,NA,NA,NA,NA,8,252,167,41,2,31,53,2,7,126,20.5,TRUE,0.000139529197520093,2.477898,22061517,22061518,22061738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=0, T2=4, eta=0.5/L",19,22060517,2,0.945706384261013,0.579760489425227,0.147629157431878,6.84381967940237e-05,0.5,0.4,2,NA,0,4,NA,13,NA,NA,NA,NA,NA,NA,13,252,167,41,2,31,86,2,7,126,20.5,TRUE,0.000136876393588047,2.469354,22062517,22062518,22062738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=10, T2=4, eta=0.5/L",19,22060517,2,0.88543402286863,0.575445357407316,0.252814638245161,6.84381967940237e-05,0.5,0.4,2,NA,10,4,NA,13,NA,NA,NA,NA,NA,NA,13,252,167,41,2,31,86,2,7,126,20.5,TRUE,0.000136876393588047,2.469354,22062517,22062518,22062738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=20, T2=4, eta=0.5/L",19,22060517,2,0.875153908139864,0.582479599717213,0.270063944197319,6.84381967940237e-05,0.5,0.4,2,NA,20,4,NA,13,NA,NA,NA,NA,NA,NA,13,252,167,41,2,31,86,2,7,126,20.5,TRUE,0.000136876393588047,2.469354,22062517,22062518,22062738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=30, T2=4, eta=0.5/L",19,22060517,2,0.873879972284886,0.58890954560076,0.272187490459639,6.84381967940237e-05,0.5,0.4,2,NA,30,4,NA,13,NA,NA,NA,NA,NA,NA,13,252,167,41,2,31,86,2,7,126,20.5,TRUE,0.000136876393588047,2.469354,22062517,22062518,22062738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=40, T2=4, eta=0.5/L",19,22060517,2,0.870579392348693,0.59238785260437,0.277674895984968,6.84381967940237e-05,0.5,0.4,2,NA,40,4,NA,13,NA,NA,NA,NA,NA,NA,13,252,167,41,2,31,86,2,7,126,20.5,TRUE,0.000136876393588047,2.469354,22062517,22062518,22062738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=50, T2=4, eta=0.5/L",19,22060517,2,0.872054457367169,0.598129763246661,0.275225081191279,6.84381967940237e-05,0.5,0.4,2,NA,50,4,NA,13,NA,NA,NA,NA,NA,NA,13,252,167,41,2,31,86,2,7,126,20.5,TRUE,0.000136876393588047,2.469354,22062517,22062518,22062738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=60, T2=4, eta=0.5/L",19,22060517,2,0.874404573524683,0.601775967277462,0.271313397998305,6.84381967940237e-05,0.5,0.4,2,NA,60,4,NA,13,NA,NA,NA,NA,NA,NA,13,252,167,41,2,31,86,2,7,126,20.5,TRUE,0.000136876393588047,2.469354,22062517,22062518,22062738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=70, T2=4, eta=0.5/L",19,22060517,2,0.878707691708625,0.604827222869326,0.264123728187375,6.84381967940237e-05,0.5,0.4,2,NA,70,4,NA,13,NA,NA,NA,NA,NA,NA,13,252,167,41,2,31,86,2,7,126,20.5,TRUE,0.000136876393588047,2.469354,22062517,22062518,22062738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=80, T2=4, eta=0.5/L",19,22060517,2,0.875207415165279,0.602503425946682,0.26997468469521,6.84381967940237e-05,0.5,0.4,2,NA,80,4,NA,13,NA,NA,NA,NA,NA,NA,13,252,167,41,2,31,86,2,7,126,20.5,TRUE,0.000136876393588047,2.469354,22062517,22062518,22062738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=90, T2=4, eta=0.5/L",19,22060517,2,0.874526516382013,0.602169993587721,0.27111014123357,6.84381967940237e-05,0.5,0.4,2,NA,90,4,NA,13,NA,NA,NA,NA,NA,NA,13,252,167,41,2,31,86,2,7,126,20.5,TRUE,0.000136876393588047,2.469354,22062517,22062518,22062738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=100, T2=4, eta=0.5/L",19,22060517,2,0.875706716066375,0.603072479415679,0.269141496436768,6.84381967940237e-05,0.5,0.4,2,NA,100,4,NA,13,NA,NA,NA,NA,NA,NA,13,252,167,41,2,31,86,2,7,126,20.5,TRUE,0.000136876393588047,2.469354,22062517,22062518,22062738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=0, T2=4, eta=0.5/L",19,22060517,2,1.03385192109073,0.624577457142857,-0.0186679014492146,6.84381967940237e-05,0.5,0.4,2,NA,0,4,NA,13,NA,NA,NA,NA,NA,NA,0,252,167,41,2,31,86,2,7,126,20.5,TRUE,0.000136876393588047,2.469354,22062517,22062518,22062738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=10, T2=4, eta=0.5/L",19,22060517,2,0.870049996058118,0.608564257404773,0.278553115632958,6.84381967940237e-05,0.5,0.4,2,NA,10,4,NA,13,NA,NA,NA,NA,NA,NA,13,252,167,41,2,31,86,2,7,126,20.5,TRUE,0.000136876393588047,2.469354,22062517,22062518,22062738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=20, T2=4, eta=0.5/L",19,22060517,2,0.870731663308464,0.624948582770602,0.277422193573699,6.84381967940237e-05,0.5,0.4,2,NA,20,4,NA,13,NA,NA,NA,NA,NA,NA,13,252,167,41,2,31,86,2,7,126,20.5,TRUE,0.000136876393588047,2.469354,22062517,22062518,22062738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=30, T2=4, eta=0.5/L",19,22060517,2,0.875423714221301,0.636884353652064,0.269613802700762,6.84381967940237e-05,0.5,0.4,2,NA,30,4,NA,13,NA,NA,NA,NA,NA,NA,13,252,167,41,2,31,86,2,7,126,20.5,TRUE,0.000136876393588047,2.469354,22062517,22062518,22062738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=40, T2=4, eta=0.5/L",19,22060517,2,0.880849282175092,0.644860549442765,0.260532394973659,6.84381967940237e-05,0.5,0.4,2,NA,40,4,NA,13,NA,NA,NA,NA,NA,NA,13,252,167,41,2,31,86,2,7,126,20.5,TRUE,0.000136876393588047,2.469354,22062517,22062518,22062738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=50, T2=4, eta=0.5/L",19,22060517,2,0.886374175267326,0.650182612616384,0.251227075464158,6.84381967940237e-05,0.5,0.4,2,NA,50,4,NA,13,NA,NA,NA,NA,NA,NA,13,252,167,41,2,31,86,2,7,126,20.5,TRUE,0.000136876393588047,2.469354,22062517,22062518,22062738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=60, T2=4, eta=0.5/L",19,22060517,2,0.891753512476309,0.654196184810972,0.242111005339788,6.84381967940237e-05,0.5,0.4,2,NA,60,4,NA,13,NA,NA,NA,NA,NA,NA,13,252,167,41,2,31,86,2,7,126,20.5,TRUE,0.000136876393588047,2.469354,22062517,22062518,22062738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=70, T2=4, eta=0.5/L",19,22060517,2,0.89343203829247,0.650066749089293,0.239255208348875,6.84381967940237e-05,0.5,0.4,2,NA,70,4,NA,13,NA,NA,NA,NA,NA,NA,13,252,167,41,2,31,86,2,7,126,20.5,TRUE,0.000136876393588047,2.469354,22062517,22062518,22062738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=80, T2=4, eta=0.5/L",19,22060517,2,0.894337770226874,0.649346204829549,0.237711990553767,6.84381967940237e-05,0.5,0.4,2,NA,80,4,NA,13,NA,NA,NA,NA,NA,NA,13,252,167,41,2,31,86,2,7,126,20.5,TRUE,0.000136876393588047,2.469354,22062517,22062518,22062738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=90, T2=4, eta=0.5/L",19,22060517,2,0.897058325333839,0.650539111222223,0.2330672111356,6.84381967940237e-05,0.5,0.4,2,NA,90,4,NA,13,NA,NA,NA,NA,NA,NA,13,252,167,41,2,31,86,2,7,126,20.5,TRUE,0.000136876393588047,2.469354,22062517,22062518,22062738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=100, T2=4, eta=0.5/L",19,22060517,2,0.899917895242427,0.652101105965628,0.228169885392281,6.84381967940237e-05,0.5,0.4,2,NA,100,4,NA,13,NA,NA,NA,NA,NA,NA,13,252,167,41,2,31,86,2,7,126,20.5,TRUE,0.000136876393588047,2.469354,22062517,22062518,22062738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=0, T2=4, eta=0.5/L",19,22060517,3,0.654770145411804,0.486150291577436,0.141287455020349,7.01268030293172e-05,0.5,0.4,2,NA,0,4,NA,33,NA,NA,NA,NA,NA,NA,33,252,167,41,2,31,217,2,7,126,20.5,TRUE,0.000140253606058634,2.471426,22063517,22063518,22063738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=10, T2=4, eta=0.5/L",19,22060517,3,0.668645644074088,0.497758990677564,0.104507179288517,7.01268030293172e-05,0.5,0.4,25,NA,10,4,NA,33,NA,NA,NA,NA,NA,NA,33,252,167,41,25,31,217,2,7,10.08,20.5,TRUE,0.000140253606058634,2.471426,22063517,22063518,22063738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=20, T2=4, eta=0.5/L",19,22060517,3,0.679994209493101,0.506409979973534,0.0738517767117874,7.01268030293172e-05,0.5,0.4,15,NA,20,4,NA,33,NA,NA,NA,NA,NA,NA,33,252,167,41,15,31,217,2,7,16.8,20.5,TRUE,0.000140253606058634,2.471426,22063517,22063518,22063738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=30, T2=4, eta=0.5/L",19,22060517,3,0.676207595128637,0.502978657164224,0.084137751723906,7.01268030293172e-05,0.5,0.4,15,NA,30,4,NA,33,NA,NA,NA,NA,NA,NA,33,252,167,41,15,31,217,2,7,16.8,20.5,TRUE,0.000140253606058634,2.471426,22063517,22063518,22063738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=40, T2=4, eta=0.5/L",19,22060517,3,0.674257176402452,0.496870444728328,0.0894134650246468,7.01268030293172e-05,0.5,0.4,15,NA,40,4,NA,33,NA,NA,NA,NA,NA,NA,33,252,167,41,15,31,217,2,7,16.8,20.5,TRUE,0.000140253606058634,2.471426,22063517,22063518,22063738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=50, T2=4, eta=0.5/L",19,22060517,3,0.67881855921729,0.496112788321237,0.0770514662277706,7.01268030293172e-05,0.5,0.4,15,NA,50,4,NA,33,NA,NA,NA,NA,NA,NA,33,252,167,41,15,31,217,2,7,16.8,20.5,TRUE,0.000140253606058634,2.471426,22063517,22063518,22063738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=60, T2=4, eta=0.5/L",19,22060517,3,0.676925038955565,0.494828814571327,0.0821932947381274,7.01268030293172e-05,0.5,0.4,15,NA,60,4,NA,33,NA,NA,NA,NA,NA,NA,33,252,167,41,15,31,217,2,7,16.8,20.5,TRUE,0.000140253606058634,2.471426,22063517,22063518,22063738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=70, T2=4, eta=0.5/L",19,22060517,3,0.673971485645836,0.492572206239539,0.0901849541588806,7.01268030293172e-05,0.5,0.4,15,NA,70,4,NA,33,NA,NA,NA,NA,NA,NA,33,252,167,41,15,31,217,2,7,16.8,20.5,TRUE,0.000140253606058634,2.471426,22063517,22063518,22063738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=80, T2=4, eta=0.5/L",19,22060517,3,0.666835701545699,0.483377295597756,0.109348598395551,7.01268030293172e-05,0.5,0.4,15,NA,80,4,NA,33,NA,NA,NA,NA,NA,NA,33,252,167,41,15,31,217,2,7,16.8,20.5,TRUE,0.000140253606058634,2.471426,22063517,22063518,22063738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=90, T2=4, eta=0.5/L",19,22060517,3,0.669122831145358,0.486260213833816,0.103228564582988,7.01268030293172e-05,0.5,0.4,15,NA,90,4,NA,33,NA,NA,NA,NA,NA,NA,33,252,167,41,15,31,217,2,7,16.8,20.5,TRUE,0.000140253606058634,2.471426,22063517,22063518,22063738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=100, T2=4, eta=0.5/L",19,22060517,3,0.664877729544199,0.486281322762754,0.114571205149577,7.01268030293172e-05,0.5,0.4,15,NA,100,4,NA,33,NA,NA,NA,NA,NA,NA,33,252,167,41,15,31,217,2,7,16.8,20.5,TRUE,0.000140253606058634,2.471426,22063517,22063518,22063738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=0, T2=4, eta=0.5/L",19,22060517,3,0.707143127008845,0.503149276190476,-0.0015778656292369,7.01268030293172e-05,0.5,0.4,2,NA,0,4,NA,33,NA,NA,NA,NA,NA,NA,0,252,167,41,2,31,217,2,7,126,20.5,TRUE,0.000140253606058634,2.471426,22063517,22063518,22063738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=10, T2=4, eta=0.5/L",19,22060517,3,0.694244746409881,0.504209856266048,0.0346267225487734,7.01268030293172e-05,0.5,0.4,25,NA,10,4,NA,33,NA,NA,NA,NA,NA,NA,33,252,167,41,25,31,217,2,7,10.08,20.5,TRUE,0.000140253606058634,2.471426,22063517,22063518,22063738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=20, T2=4, eta=0.5/L",19,22060517,3,0.70561385910909,0.523664668576917,0.00274947522681224,7.01268030293172e-05,0.5,0.4,25,NA,20,4,NA,33,NA,NA,NA,NA,NA,NA,33,252,167,41,25,31,217,2,7,10.08,20.5,TRUE,0.000140253606058634,2.471426,22063517,22063518,22063738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=30, T2=4, eta=0.5/L",19,22060517,3,0.708556343189043,0.533409879947069,-0.00558514609739968,7.01268030293172e-05,0.5,0.4,15,NA,30,4,NA,33,NA,NA,NA,NA,NA,NA,33,252,167,41,15,31,217,2,7,16.8,20.5,TRUE,0.000140253606058634,2.471426,22063517,22063518,22063738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=40, T2=4, eta=0.5/L",19,22060517,3,0.712858067563463,0.534823174209822,-0.0178322489011291,7.01268030293172e-05,0.5,0.4,15,NA,40,4,NA,33,NA,NA,NA,NA,NA,NA,33,252,167,41,15,31,217,2,7,16.8,20.5,TRUE,0.000140253606058634,2.471426,22063517,22063518,22063738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=50, T2=4, eta=0.5/L",19,22060517,3,0.717423238714007,0.535973413872891,-0.0309104675999576,7.01268030293172e-05,0.5,0.4,15,NA,50,4,NA,33,NA,NA,NA,NA,NA,NA,33,252,167,41,15,31,217,2,7,16.8,20.5,TRUE,0.000140253606058634,2.471426,22063517,22063518,22063738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=60, T2=4, eta=0.5/L",19,22060517,3,0.718716837797192,0.534535583187609,-0.0346315267165846,7.01268030293172e-05,0.5,0.4,15,NA,60,4,NA,33,NA,NA,NA,NA,NA,NA,33,252,167,41,15,31,217,2,7,16.8,20.5,TRUE,0.000140253606058634,2.471426,22063517,22063518,22063738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=70, T2=4, eta=0.5/L",19,22060517,3,0.720897958629698,0.537942791791154,-0.0409207367197724,7.01268030293172e-05,0.5,0.4,15,NA,70,4,NA,33,NA,NA,NA,NA,NA,NA,33,252,167,41,15,31,217,2,7,16.8,20.5,TRUE,0.000140253606058634,2.471426,22063517,22063518,22063738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=80, T2=4, eta=0.5/L",19,22060517,3,0.722374655034591,0.539728164875194,-0.0451895745579272,7.01268030293172e-05,0.5,0.4,15,NA,80,4,NA,33,NA,NA,NA,NA,NA,NA,33,252,167,41,15,31,217,2,7,16.8,20.5,TRUE,0.000140253606058634,2.471426,22063517,22063518,22063738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=90, T2=4, eta=0.5/L",19,22060517,3,0.725067508070953,0.541277394430377,-0.0529965702625435,7.01268030293172e-05,0.5,0.4,15,NA,90,4,NA,33,NA,NA,NA,NA,NA,NA,33,252,167,41,15,31,217,2,7,16.8,20.5,TRUE,0.000140253606058634,2.471426,22063517,22063518,22063738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=100, T2=4, eta=0.5/L",19,22060517,3,0.727523521822115,0.542659764199582,-0.0601422610792337,7.01268030293172e-05,0.5,0.4,15,NA,100,4,NA,33,NA,NA,NA,NA,NA,NA,33,252,167,41,15,31,217,2,7,16.8,20.5,TRUE,0.000140253606058634,2.471426,22063517,22063518,22063738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=0, T2=4, eta=0.5/L",19,22060517,4,0.878705169895371,0.484437955076472,0.149965350012084,6.39983528818748e-05,0.5,0.4,2,NA,0,4,NA,35,NA,NA,NA,NA,NA,NA,35,252,167,41,2,31,230,2,7,126,20.5,TRUE,0.00012799670576375,2.458379,22064517,22064518,22064738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=10, T2=4, eta=0.5/L",19,22060517,4,0.810593699871352,0.473487729194278,0.2766362951912,6.39983528818748e-05,0.5,0.4,2,NA,10,4,NA,35,NA,NA,NA,NA,NA,NA,35,252,167,41,2,31,230,2,7,126,20.5,TRUE,0.00012799670576375,2.458379,22064517,22064518,22064738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=20, T2=4, eta=0.5/L",19,22060517,4,0.795130635381812,0.478110011694479,0.303971153211441,6.39983528818748e-05,0.5,0.4,2,NA,20,4,NA,35,NA,NA,NA,NA,NA,NA,35,252,167,41,2,31,230,2,7,126,20.5,TRUE,0.00012799670576375,2.458379,22064517,22064518,22064738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=30, T2=4, eta=0.5/L",19,22060517,4,0.790524877259713,0.483269383314804,0.312011230700219,6.39983528818748e-05,0.5,0.4,2,NA,30,4,NA,35,NA,NA,NA,NA,NA,NA,35,252,167,41,2,31,230,2,7,126,20.5,TRUE,0.00012799670576375,2.458379,22064517,22064518,22064738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=40, T2=4, eta=0.5/L",19,22060517,4,0.78803917491111,0.486943514658399,0.316331010381039,6.39983528818748e-05,0.5,0.4,2,NA,40,4,NA,35,NA,NA,NA,NA,NA,NA,35,252,167,41,2,31,230,2,7,126,20.5,TRUE,0.00012799670576375,2.458379,22064517,22064518,22064738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=50, T2=4, eta=0.5/L",19,22060517,4,0.785940911270524,0.490067701145337,0.319966890493113,6.39983528818748e-05,0.5,0.4,2,NA,50,4,NA,35,NA,NA,NA,NA,NA,NA,35,252,167,41,2,31,230,2,7,126,20.5,TRUE,0.00012799670576375,2.458379,22064517,22064518,22064738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=60, T2=4, eta=0.5/L",19,22060517,4,0.785684231990866,0.492917107889658,0.320410999975414,6.39983528818748e-05,0.5,0.4,2,NA,60,4,NA,35,NA,NA,NA,NA,NA,NA,35,252,167,41,2,31,230,2,7,126,20.5,TRUE,0.00012799670576375,2.458379,22064517,22064518,22064738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=70, T2=4, eta=0.5/L",19,22060517,4,0.785816293780417,0.495092055621847,0.320182523245261,6.39983528818748e-05,0.5,0.4,2,NA,70,4,NA,35,NA,NA,NA,NA,NA,NA,35,252,167,41,2,31,230,2,7,126,20.5,TRUE,0.00012799670576375,2.458379,22064517,22064518,22064738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=80, T2=4, eta=0.5/L",19,22060517,4,0.785516232605852,0.496205292678786,0.320701595925106,6.39983528818748e-05,0.5,0.4,2,NA,80,4,NA,35,NA,NA,NA,NA,NA,NA,35,252,167,41,2,31,230,2,7,126,20.5,TRUE,0.00012799670576375,2.458379,22064517,22064518,22064738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=90, T2=4, eta=0.5/L",19,22060517,4,0.787129523644878,0.498209855524493,0.317908448267684,6.39983528818748e-05,0.5,0.4,2,NA,90,4,NA,35,NA,NA,NA,NA,NA,NA,35,252,167,41,2,31,230,2,7,126,20.5,TRUE,0.00012799670576375,2.458379,22064517,22064518,22064738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=100, T2=4, eta=0.5/L",19,22060517,4,0.787829524065595,0.500538635565079,0.316694730155924,6.39983528818748e-05,0.5,0.4,2,NA,100,4,NA,35,NA,NA,NA,NA,NA,NA,35,252,167,41,2,31,230,2,7,126,20.5,TRUE,0.00012799670576375,2.458379,22064517,22064518,22064738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=0, T2=4, eta=0.5/L",19,22060517,4,0.956505231289944,0.523989047619048,-0.00722144818127957,6.39983528818748e-05,0.5,0.4,2,NA,0,4,NA,35,NA,NA,NA,NA,NA,NA,0,252,167,41,2,31,230,2,7,126,20.5,TRUE,0.00012799670576375,2.458379,22064517,22064518,22064738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=10, T2=4, eta=0.5/L",19,22060517,4,0.824831618529305,0.527838169579931,0.251001639397303,6.39983528818748e-05,0.5,0.4,2,NA,10,4,NA,35,NA,NA,NA,NA,NA,NA,35,252,167,41,2,31,230,2,7,126,20.5,TRUE,0.00012799670576375,2.458379,22064517,22064518,22064738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=20, T2=4, eta=0.5/L",19,22060517,4,0.808825984172243,0.52788279896708,0.279787829930998,6.39983528818748e-05,0.5,0.4,2,NA,20,4,NA,35,NA,NA,NA,NA,NA,NA,35,252,167,41,2,31,230,2,7,126,20.5,TRUE,0.00012799670576375,2.458379,22064517,22064518,22064738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=30, T2=4, eta=0.5/L",19,22060517,4,0.801305887976471,0.529770496420453,0.293117982156497,6.39983528818748e-05,0.5,0.4,2,NA,30,4,NA,35,NA,NA,NA,NA,NA,NA,35,252,167,41,2,31,230,2,7,126,20.5,TRUE,0.00012799670576375,2.458379,22064517,22064518,22064738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=40, T2=4, eta=0.5/L",19,22060517,4,0.79852196226611,0.529977974333884,0.298021199683024,6.39983528818748e-05,0.5,0.4,2,NA,40,4,NA,35,NA,NA,NA,NA,NA,NA,35,252,167,41,2,31,230,2,7,126,20.5,TRUE,0.00012799670576375,2.458379,22064517,22064518,22064738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=50, T2=4, eta=0.5/L",19,22060517,4,0.797308090615462,0.529970274692012,0.30015380100634,6.39983528818748e-05,0.5,0.4,2,NA,50,4,NA,35,NA,NA,NA,NA,NA,NA,35,252,167,41,2,31,230,2,7,126,20.5,TRUE,0.00012799670576375,2.458379,22064517,22064518,22064738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=60, T2=4, eta=0.5/L",19,22060517,4,0.796772407956887,0.531774474803941,0.301093888125694,6.39983528818748e-05,0.5,0.4,2,NA,60,4,NA,35,NA,NA,NA,NA,NA,NA,35,252,167,41,2,31,230,2,7,126,20.5,TRUE,0.00012799670576375,2.458379,22064517,22064518,22064738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=70, T2=4, eta=0.5/L",19,22060517,4,0.796747198364319,0.533060175710096,0.301138113702322,6.39983528818748e-05,0.5,0.4,2,NA,70,4,NA,35,NA,NA,NA,NA,NA,NA,35,252,167,41,2,31,230,2,7,126,20.5,TRUE,0.00012799670576375,2.458379,22064517,22064518,22064738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=80, T2=4, eta=0.5/L",19,22060517,4,0.796878557233951,0.534068765546829,0.300907653462922,6.39983528818748e-05,0.5,0.4,2,NA,80,4,NA,35,NA,NA,NA,NA,NA,NA,35,252,167,41,2,31,230,2,7,126,20.5,TRUE,0.00012799670576375,2.458379,22064517,22064518,22064738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=90, T2=4, eta=0.5/L",19,22060517,4,0.797255907528933,0.534893856842013,0.300245406597916,6.39983528818748e-05,0.5,0.4,2,NA,90,4,NA,35,NA,NA,NA,NA,NA,NA,35,252,167,41,2,31,230,2,7,126,20.5,TRUE,0.00012799670576375,2.458379,22064517,22064518,22064738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=100, T2=4, eta=0.5/L",19,22060517,4,0.797849884683443,0.535958233705592,0.299202346097095,6.39983528818748e-05,0.5,0.4,2,NA,100,4,NA,35,NA,NA,NA,NA,NA,NA,35,252,167,41,2,31,230,2,7,126,20.5,TRUE,0.00012799670576375,2.458379,22064517,22064518,22064738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=0, T2=4, eta=0.5/L",19,22060517,5,0.842205286569171,0.458054781753166,0.227411670484641,6.69735410958215e-05,0.5,0.4,2,NA,0,4,NA,46,NA,NA,NA,NA,NA,NA,46,252,168,42,2,31,302,2,7,126,21,TRUE,0.000133947082191643,2.460678,22065517,22065518,22065738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=10, T2=4, eta=0.5/L",19,22060517,5,0.818736497969506,0.45580803325197,0.269869452305479,6.69735410958215e-05,0.5,0.4,5,NA,10,4,NA,46,NA,NA,NA,NA,NA,NA,46,252,168,42,5,31,302,2,7,50.4,21,TRUE,0.000133947082191643,2.460678,22065517,22065518,22065738
