"p","n","rep_id","method","l2_error","df_x","scale_x","q","T1","T2","c_K1","c_K2","K1","K2","K1_block_size","K2_block_size","ts_eligible","seed_data","seed_ts"
600,600,11,"TS-RIGHT",0.310856057672337,2.05,4,0.2,2000,2,0.75,0.5,24,4,20,15,TRUE,1600011,2600011
600,600,11,"IHT",0.376720937579156,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600011,2600011
600,600,11,"Lasso",1.77998985597501,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600011,2600011
600,600,11,"Shrinkage",1.63074246721589,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600011,2600011
600,800,11,"TS-RIGHT",0.398708782947981,2.05,4,0.2,2000,2,0.75,0.5,24,4,26.6666666666667,20,TRUE,1800011,2800011
600,800,11,"IHT",0.516160540562068,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800011,2800011
600,800,11,"Lasso",1.48009886027886,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800011,2800011
600,800,11,"Shrinkage",1.2860167051722,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800011,2800011
600,1200,11,"TS-RIGHT",0.53924805817972,2.05,4,0.2,2000,2,0.75,0.5,24,4,40,30,TRUE,2200011,3200011
600,1200,11,"IHT",0.46793702836668,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200011,3200011
600,1200,11,"Lasso",1.36315275303014,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200011,3200011
600,1200,11,"Shrinkage",1.32113880746092,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200011,3200011
600,1600,11,"TS-RIGHT",0.500418673394445,2.05,4,0.2,2000,2,0.75,0.5,24,4,53.3333333333333,40,TRUE,2600011,3600011
600,1600,11,"IHT",0.486917131821049,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600011,3600011
600,1600,11,"Lasso",1.42662533730768,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600011,3600011
600,1600,11,"Shrinkage",1.24833390209,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600011,3600011
600,2000,11,"TS-RIGHT",0.464176332808365,2.05,4,0.2,2000,2,0.75,0.5,24,4,66.6666666666667,50,TRUE,3000011,4000011
600,2000,11,"IHT",0.471014862168683,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000011,4000011
600,2000,11,"Lasso",1.34813358248561,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000011,4000011
600,2000,11,"Shrinkage",1.16290550635749,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000011,4000011
600,600,12,"TS-RIGHT",0.649711201496551,2.05,4,0.2,2000,2,0.75,0.5,24,4,20,15,TRUE,1600012,2600012
600,600,12,"IHT",0.191249502588892,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600012,2600012
600,600,12,"Lasso",2.23606797749979,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600012,2600012
600,600,12,"Shrinkage",1.42679580876655,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600012,2600012
600,800,12,"TS-RIGHT",0.49315742975799,2.05,4,0.2,2000,2,0.75,0.5,24,4,26.6666666666667,20,TRUE,1800012,2800012
600,800,12,"IHT",0.561107958231113,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800012,2800012
600,800,12,"Lasso",1.71039265968649,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800012,2800012
600,800,12,"Shrinkage",1.59104062723254,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800012,2800012
600,1200,12,"TS-RIGHT",0.865353922032662,2.05,4,0.2,2000,2,0.75,0.5,24,4,40,30,TRUE,2200012,3200012
600,1200,12,"IHT",0.514706439603203,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200012,3200012
600,1200,12,"Lasso",1.53887935625799,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200012,3200012
600,1200,12,"Shrinkage",1.37955778495633,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200012,3200012
600,1600,12,"TS-RIGHT",0.168370058692315,2.05,4,0.2,2000,2,0.75,0.5,24,4,53.3333333333333,40,TRUE,2600012,3600012
600,1600,12,"IHT",0.540605772955891,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600012,3600012
600,1600,12,"Lasso",1.36419256073878,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600012,3600012
600,1600,12,"Shrinkage",1.18285531817347,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600012,3600012
600,2000,12,"TS-RIGHT",0.316560712900975,2.05,4,0.2,2000,2,0.75,0.5,24,4,66.6666666666667,50,TRUE,3000012,4000012
600,2000,12,"IHT",0.485846902817016,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000012,4000012
600,2000,12,"Lasso",1.34798158399062,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000012,4000012
600,2000,12,"Shrinkage",1.03550641931512,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000012,4000012
600,600,13,"TS-RIGHT",0.52384469599503,2.05,4,0.2,2000,2,0.75,0.5,24,4,20,15,TRUE,1600013,2600013
600,600,13,"IHT",0.557109706186551,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600013,2600013
600,600,13,"Lasso",1.65369509504629,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600013,2600013
600,600,13,"Shrinkage",1.40833115091102,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600013,2600013
600,800,13,"TS-RIGHT",0.223464016583442,2.05,4,0.2,2000,2,0.75,0.5,24,4,26.6666666666667,20,TRUE,1800013,2800013
600,800,13,"IHT",0.424499451016452,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800013,2800013
600,800,13,"Lasso",1.54857828218007,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800013,2800013
600,800,13,"Shrinkage",1.30926057982763,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800013,2800013
600,1200,13,"TS-RIGHT",0.435306306796072,2.05,4,0.2,2000,2,0.75,0.5,24,4,40,30,TRUE,2200013,3200013
600,1200,13,"IHT",0.525425218914535,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200013,3200013
600,1200,13,"Lasso",1.50362500874976,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200013,3200013
600,1200,13,"Shrinkage",1.3655956071338,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200013,3200013
600,1600,13,"TS-RIGHT",0.297748716373958,2.05,4,0.2,2000,2,0.75,0.5,24,4,53.3333333333333,40,TRUE,2600013,3600013
600,1600,13,"IHT",0.566577091863229,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600013,3600013
600,1600,13,"Lasso",1.43086568861318,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600013,3600013
600,1600,13,"Shrinkage",1.23695321589687,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600013,3600013
600,2000,13,"TS-RIGHT",0.0892019485647585,2.05,4,0.2,2000,2,0.75,0.5,24,4,66.6666666666667,50,TRUE,3000013,4000013
600,2000,13,"IHT",0.496148037262798,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000013,4000013
600,2000,13,"Lasso",1.46499200985323,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000013,4000013
600,2000,13,"Shrinkage",1.38049709182614,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000013,4000013
600,600,14,"TS-RIGHT",0.311453312141993,2.05,4,0.2,2000,2,0.75,0.5,24,4,20,15,TRUE,1600014,2600014
600,600,14,"IHT",0.529424749688058,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600014,2600014
600,600,14,"Lasso",1.79020647823067,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600014,2600014
600,600,14,"Shrinkage",1.64478284137451,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600014,2600014
600,800,14,"TS-RIGHT",0.900894887305671,2.05,4,0.2,2000,2,0.75,0.5,24,4,26.6666666666667,20,TRUE,1800014,2800014
600,800,14,"IHT",0.553091920953676,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800014,2800014
600,800,14,"Lasso",1.66273795583872,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800014,2800014
600,800,14,"Shrinkage",1.5801871243623,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800014,2800014
600,1200,14,"TS-RIGHT",0.50912091613825,2.05,4,0.2,2000,2,0.75,0.5,24,4,40,30,TRUE,2200014,3200014
600,1200,14,"IHT",0.54465201424896,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200014,3200014
600,1200,14,"Lasso",1.50571766690571,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200014,3200014
600,1200,14,"Shrinkage",1.12726444278377,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200014,3200014
600,1600,14,"TS-RIGHT",0.0819399514253334,2.05,4,0.2,2000,2,0.75,0.5,24,4,53.3333333333333,40,TRUE,2600014,3600014
600,1600,14,"IHT",0.550792345195611,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600014,3600014
600,1600,14,"Lasso",1.41921337357561,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600014,3600014
600,1600,14,"Shrinkage",1.43086495690244,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600014,3600014
600,2000,14,"TS-RIGHT",0.32679567308241,2.05,4,0.2,2000,2,0.75,0.5,24,4,66.6666666666667,50,TRUE,3000014,4000014
600,2000,14,"IHT",0.517221420081738,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000014,4000014
600,2000,14,"Lasso",1.38442971817712,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000014,4000014
600,2000,14,"Shrinkage",1.21610489765812,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000014,4000014
600,600,15,"TS-RIGHT",0.465439351254924,2.05,4,0.2,2000,2,0.75,0.5,24,4,20,15,TRUE,1600015,2600015
600,600,15,"IHT",0.517602019279702,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600015,2600015
600,600,15,"Lasso",1.79329612690911,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600015,2600015
600,600,15,"Shrinkage",1.51510186748663,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600015,2600015
600,800,15,"TS-RIGHT",0.218562721429141,2.05,4,0.2,2000,2,0.75,0.5,24,4,26.6666666666667,20,TRUE,1800015,2800015
600,800,15,"IHT",0.477537672228721,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800015,2800015
600,800,15,"Lasso",1.49919854524892,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800015,2800015
600,800,15,"Shrinkage",1.53748683049759,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800015,2800015
600,1200,15,"TS-RIGHT",0.571441841771782,2.05,4,0.2,2000,2,0.75,0.5,24,4,40,30,TRUE,2200015,3200015
600,1200,15,"IHT",0.452841248403451,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200015,3200015
600,1200,15,"Lasso",1.41578546332774,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200015,3200015
600,1200,15,"Shrinkage",1.31709044580937,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200015,3200015
600,1600,15,"TS-RIGHT",0.197833989079445,2.05,4,0.2,2000,2,0.75,0.5,24,4,53.3333333333333,40,TRUE,2600015,3600015
600,1600,15,"IHT",0.492448771154588,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600015,3600015
600,1600,15,"Lasso",1.42295976893943,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600015,3600015
600,1600,15,"Shrinkage",1.17546488362583,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600015,3600015
600,2000,15,"TS-RIGHT",0.623945580365118,2.05,4,0.2,2000,2,0.75,0.5,24,4,66.6666666666667,50,TRUE,3000015,4000015
600,2000,15,"IHT",0.483447439757432,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000015,4000015
600,2000,15,"Lasso",1.31084877816742,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000015,4000015
600,2000,15,"Shrinkage",1.16562362357871,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000015,4000015
600,600,16,"TS-RIGHT",0.382335920772376,2.05,4,0.2,2000,2,0.75,0.5,24,4,20,15,TRUE,1600016,2600016
600,600,16,"IHT",0.471804116013169,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600016,2600016
600,600,16,"Lasso",1.75461263786643,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600016,2600016
600,600,16,"Shrinkage",1.62802679924002,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600016,2600016
600,800,16,"TS-RIGHT",0.33664064301395,2.05,4,0.2,2000,2,0.75,0.5,24,4,26.6666666666667,20,TRUE,1800016,2800016
600,800,16,"IHT",0.629504401840555,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800016,2800016
600,800,16,"Lasso",1.52747698702016,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800016,2800016
600,800,16,"Shrinkage",1.36954892692845,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800016,2800016
600,1200,16,"TS-RIGHT",0.415679528340253,2.05,4,0.2,2000,2,0.75,0.5,24,4,40,30,TRUE,2200016,3200016
600,1200,16,"IHT",0.492316524138743,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200016,3200016
600,1200,16,"Lasso",1.37097536764805,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200016,3200016
600,1200,16,"Shrinkage",1.25631299210281,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200016,3200016
600,1600,16,"TS-RIGHT",0.442533884432118,2.05,4,0.2,2000,2,0.75,0.5,24,4,53.3333333333333,40,TRUE,2600016,3600016
600,1600,16,"IHT",0.578446493764837,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600016,3600016
600,1600,16,"Lasso",1.34372774498729,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600016,3600016
600,1600,16,"Shrinkage",1.43052440715808,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600016,3600016
600,2000,16,"TS-RIGHT",0.383428778518426,2.05,4,0.2,2000,2,0.75,0.5,24,4,66.6666666666667,50,TRUE,3000016,4000016
600,2000,16,"IHT",0.559921750010068,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000016,4000016
600,2000,16,"Lasso",1.36257733574184,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000016,4000016
600,2000,16,"Shrinkage",1.23810915451269,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000016,4000016
600,600,17,"TS-RIGHT",0.374772173981631,2.05,4,0.2,2000,2,0.75,0.5,24,4,20,15,TRUE,1600017,2600017
600,600,17,"IHT",0.45766063544901,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600017,2600017
600,600,17,"Lasso",1.67623020451073,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600017,2600017
600,600,17,"Shrinkage",1.52972502966614,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600017,2600017
600,800,17,"TS-RIGHT",1.00954920355865,2.05,4,0.2,2000,2,0.75,0.5,24,4,26.6666666666667,20,TRUE,1800017,2800017
600,800,17,"IHT",0.534171307856405,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800017,2800017
600,800,17,"Lasso",1.57720472451929,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800017,2800017
600,800,17,"Shrinkage",1.46140656244138,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800017,2800017
600,1200,17,"TS-RIGHT",0.230115422886752,2.05,4,0.2,2000,2,0.75,0.5,24,4,40,30,TRUE,2200017,3200017
600,1200,17,"IHT",0.427455603941049,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200017,3200017
600,1200,17,"Lasso",1.48848610571139,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200017,3200017
600,1200,17,"Shrinkage",1.44317413997177,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200017,3200017
600,1600,17,"TS-RIGHT",0.21935212812783,2.05,4,0.2,2000,2,0.75,0.5,24,4,53.3333333333333,40,TRUE,2600017,3600017
600,1600,17,"IHT",0.495999188102678,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600017,3600017
600,1600,17,"Lasso",1.30326400229247,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600017,3600017
600,1600,17,"Shrinkage",0.883023768367002,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600017,3600017
600,2000,17,"TS-RIGHT",0.706575069716194,2.05,4,0.2,2000,2,0.75,0.5,24,4,66.6666666666667,50,TRUE,3000017,4000017
600,2000,17,"IHT",0.550831752039102,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000017,4000017
600,2000,17,"Lasso",1.3078658989677,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000017,4000017
600,2000,17,"Shrinkage",1.01167262713132,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000017,4000017
600,600,18,"TS-RIGHT",0.214213982388355,2.05,4,0.2,2000,2,0.75,0.5,24,4,20,15,TRUE,1600018,2600018
600,600,18,"IHT",0.416173559751823,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600018,2600018
600,600,18,"Lasso",1.72820172690762,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600018,2600018
600,600,18,"Shrinkage",1.69561860815101,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600018,2600018
600,800,18,"TS-RIGHT",0.229472601637451,2.05,4,0.2,2000,2,0.75,0.5,24,4,26.6666666666667,20,TRUE,1800018,2800018
600,800,18,"IHT",0.571378132057733,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800018,2800018
600,800,18,"Lasso",1.6922856422189,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800018,2800018
600,800,18,"Shrinkage",1.41125758896615,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800018,2800018
600,1200,18,"TS-RIGHT",0.764643437194434,2.05,4,0.2,2000,2,0.75,0.5,24,4,40,30,TRUE,2200018,3200018
600,1200,18,"IHT",0.43155192637672,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200018,3200018
600,1200,18,"Lasso",1.2706631645471,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200018,3200018
600,1200,18,"Shrinkage",1.32518574133868,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200018,3200018
600,1600,18,"TS-RIGHT",0.249798777380546,2.05,4,0.2,2000,2,0.75,0.5,24,4,53.3333333333333,40,TRUE,2600018,3600018
600,1600,18,"IHT",0.468338359745163,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600018,3600018
600,1600,18,"Lasso",1.16672741707042,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600018,3600018
600,1600,18,"Shrinkage",1.21590973890004,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600018,3600018
600,2000,18,"TS-RIGHT",0.494695413388415,2.05,4,0.2,2000,2,0.75,0.5,24,4,66.6666666666667,50,TRUE,3000018,4000018
600,2000,18,"IHT",0.462229336369127,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000018,4000018
600,2000,18,"Lasso",1.31102163616325,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000018,4000018
600,2000,18,"Shrinkage",1.1801335280397,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000018,4000018
600,600,19,"TS-RIGHT",0.270341679870241,2.05,4,0.2,2000,2,0.75,0.5,24,4,20,15,TRUE,1600019,2600019
600,600,19,"IHT",0.637625055692292,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600019,2600019
600,600,19,"Lasso",1.66004591444411,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600019,2600019
600,600,19,"Shrinkage",1.68959819480057,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600019,2600019
600,800,19,"TS-RIGHT",0.212923615304228,2.05,4,0.2,2000,2,0.75,0.5,24,4,26.6666666666667,20,TRUE,1800019,2800019
600,800,19,"IHT",0.484499574902619,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800019,2800019
600,800,19,"Lasso",1.62185984411752,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800019,2800019
600,800,19,"Shrinkage",1.52475321763918,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800019,2800019
600,1200,19,"TS-RIGHT",0.226961955539775,2.05,4,0.2,2000,2,0.75,0.5,24,4,40,30,TRUE,2200019,3200019
600,1200,19,"IHT",0.392076684273019,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200019,3200019
600,1200,19,"Lasso",1.12097080681062,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200019,3200019
600,1200,19,"Shrinkage",1.15391166950264,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200019,3200019
600,1600,19,"TS-RIGHT",0.374072857900564,2.05,4,0.2,2000,2,0.75,0.5,24,4,53.3333333333333,40,TRUE,2600019,3600019
600,1600,19,"IHT",0.418569226381479,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600019,3600019
600,1600,19,"Lasso",1.35880051067071,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600019,3600019
600,1600,19,"Shrinkage",1.19917292012268,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600019,3600019
600,2000,19,"TS-RIGHT",0.233792182864768,2.05,4,0.2,2000,2,0.75,0.5,24,4,66.6666666666667,50,TRUE,3000019,4000019
600,2000,19,"IHT",0.560054497065033,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000019,4000019
600,2000,19,"Lasso",1.42726327095079,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000019,4000019
600,2000,19,"Shrinkage",1.33013808741335,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000019,4000019
600,600,20,"TS-RIGHT",0.306030265223695,2.05,4,0.2,2000,2,0.75,0.5,24,4,20,15,TRUE,1600020,2600020
600,600,20,"IHT",0.552369414399256,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600020,2600020
600,600,20,"Lasso",1.66031176192612,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600020,2600020
600,600,20,"Shrinkage",1.42187154141936,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600020,2600020
600,800,20,"TS-RIGHT",0.551472033898914,2.05,4,0.2,2000,2,0.75,0.5,24,4,26.6666666666667,20,TRUE,1800020,2800020
600,800,20,"IHT",0.438132263346296,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800020,2800020
600,800,20,"Lasso",1.48170245454954,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800020,2800020
600,800,20,"Shrinkage",1.37062618653899,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800020,2800020
600,1200,20,"TS-RIGHT",0.374251867480027,2.05,4,0.2,2000,2,0.75,0.5,24,4,40,30,TRUE,2200020,3200020
600,1200,20,"IHT",0.557943773339176,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200020,3200020
600,1200,20,"Lasso",1.47114031207049,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200020,3200020
600,1200,20,"Shrinkage",1.32895032070564,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200020,3200020
600,1600,20,"TS-RIGHT",0.446583904413961,2.05,4,0.2,2000,2,0.75,0.5,24,4,53.3333333333333,40,TRUE,2600020,3600020
600,1600,20,"IHT",0.512435693929142,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600020,3600020
600,1600,20,"Lasso",1.47166884003494,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600020,3600020
600,1600,20,"Shrinkage",1.24269334175315,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600020,3600020
600,2000,20,"TS-RIGHT",0.787230200105413,2.05,4,0.2,2000,2,0.75,0.5,24,4,66.6666666666667,50,TRUE,3000020,4000020
600,2000,20,"IHT",0.542229741561065,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000020,4000020
600,2000,20,"Lasso",1.44115315016589,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000020,4000020
600,2000,20,"Shrinkage",1.35834960360912,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000020,4000020
600,600,21,"TS-RIGHT",0.47749983641746,2.05,4,0.2,2000,2,0.75,0.5,24,4,20,15,TRUE,1600021,2600021
600,600,21,"IHT",0.561320777188668,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600021,2600021
600,600,21,"Lasso",1.378718889507,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600021,2600021
600,600,21,"Shrinkage",1.2016966534987,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600021,2600021
